Tx->Rx | Rx->Tx
5B  5B |       
86  86 |       
94  94 |       
4B  4B |       
1A  1A |       
48  48 |       
6D  6D |       
03  03 |       
10  10 |       
34  34 |       
C2  C2 |       
68  68 |       
92  92 |       
C9  C9 |       
63  63 |       
10  10 |       
32  32 |       
41  41 |       
80  80 |       
00  00 |       
C4  C4 |       
D0  D0 |       
66  66 |       
02  02 |       
80  80 |       
0D  0D |       
00  00 |       
08  08 |       
00  00 |       
62  62 |       
1C  1C |       
8C  8C |       
18  18 |       
39  39 |       
60  60 |       
34  34 |       
26  26 |       
D0  D0 |       
0D  0D |       
00  00 |       
00  00 |       
D0  D0 |       
30  30 |       
01  01 |       
30  30 |       
40  40 |       
0C  0C |       
40  40 |       
0D  0D |       
A4  A4 |       
B0  B0 |       
50  50 |       
4C  4C |       
4C  4C |       
11  11 |       
0C  0C |       
50  50 |       
54  54 |       
48  48 |       
C0  C0 |       
00  00 |       
00  00 |       
40  40 |       
01  01 |       
30  30 |       
00  00 |       
00  00 |       
12  12 |       
B4  B4 |       
D0  D0 |       
C4  C4 |       
0C  0C |       
01  01 |       
A1  A1 |       
80  80 |       
00  00 |       
26  26 |       
0D  0D |       
22  22 |       
90  90 |       
C4  C4 |       
D0  D0 |       
8C  8C |       
4D  4D |       
53  53 |       
04  04 |       
10  10 |       
00  00 |       
C0  C0 |       
00  00 |       
13  13 |       
00  00 |       
00  00 |       
4D  4D |       
0C  0C |       
00  00 |       
04  04 |       
0D  0D |       
31  31 |       
0C  0C |       
10  10 |       
03  03 |       
10  10 |       
30  30 |       
00  00 |       
00  00 |       
68  68 |       
18  18 |       
98  98 |       
98  98 |       
81  81 |       
A6  A6 |       
02  02 |       
60  60 |       
86  86 |       
0D  0D |       
03  03 |       
43  43 |       
04  04 |       
32  32 |       
46  46 |       
00  00 |       
80  80 |       
1A  1A |       
18  18 |       
98  98 |       
26  26 |       
00  00 |       
98  98 |       
34  34 |       
0D  0D |       
A6  A6 |       
20  20 |       
60  60 |       
E5  E5 |       
8D  8D |       
34  34 |       
21  21 |       
A1  A1 |       
30  30 |       
00  00 |       
04  04 |       
C4  C4 |       
00  00 |       
00  00 |       
21  21 |       
A6  A6 |       
86  86 |       
08  08 |       
60  60 |       
00  00 |       
03  03 |       
10  10 |       
39  39 |       
60  60 |       
00  00 |       
26  26 |       
9A  9A |       
82  82 |       
11  11 |       
B4  B4 |       
86  86 |       
00  00 |       
34  34 |       
C4  C4 |       
30  30 |       
10  10 |       
05  05 |       
4A  4A |       
2D  2D |       
26  26 |       
26  26 |       
02  02 |       
60  60 |       
08  08 |       
62  62 |       
60  60 |       
26  26 |       
21  21 |       
A6  A6 |       
00  00 |       
98  98 |       
0C  0C |       
12  12 |       
A4  A4 |       
00  00 |       
C4  C4 |       
A8  A8 |       
24  24 |       
A4  A4 |       
26  26 |       
21  21 |       
B9  B9 |       
0A  0A |       
26  26 |       
84  84 |       
30  30 |       
04  04 |       
C0  C0 |       
01  01 |       
B9  B9 |       
06  06 |       
2A  2A |       
14  14 |       
DA  DA |       
25  25 |       
CB  CB |       
18  18 |       
21  21 |       
A1  A1 |       
80  80 |       
02  02 |       
60  60 |       
03  03 |       
04  04 |       
00  00 |       
03  03 |       
04  04 |       
03  03 |       
4C  4C |       
00  00 |       
00  00 |       
01  01 |       
0D  0D |       
00  00 |       
31  31 |       
00  00 |       
30  30 |       
00  00 |       
40  40 |       
0C  0C |       
12  12 |       
A0  A0 |       
43  43 |       
40  40 |       
08  08 |       
9B  9B |       
40  40 |       
D0  D0 |       
01  01 |       
40  40 |       
90  90 |       
00  00 |       
00  00 |       
34  34 |       
03  03 |       
62  62 |       
06  06 |       
00  00 |       
0D  0D |       
00  00 |       
A6  A6 |       
80  80 |       
13  13 |       
18  18 |       
81  81 |       
82  82 |       
19  19 |       
21  21 |       
42  42 |       
06  06 |       
08  08 |       
A1  A1 |       
21  21 |       
82  82 |       
18  18 |       
98  98 |       
00  00 |       
20  20 |       
04  04 |       
30  30 |       
00  00 |       
00  00 |       
01  01 |       
30  30 |       
43  43 |       
40  40 |       
98  98 |       
00  00 |       
09  09 |       
80  80 |       
0D  0D |       
0C  0C |       
10  10 |       
DA  DA |       
00  00 |       
00  00 |       
00  00 |       
06  06 |       
84  84 |       
C6  C6 |       
26  26 |       
81  81 |       
89  89 |       
88  88 |       
60  60 |       
81  81 |       
82  82 |       
60  60 |       
20  20 |       
04  04 |       
D9  D9 |       
2D  2D |       
05  05 |       
20  20 |       
06  06 |       
21  21 |       
A0  A0 |       
13  13 |       
01  01 |       
A0  A0 |       
01  01 |       
A0  A0 |       
00  00 |       
62  62 |       
6A  6A |       
98  98 |       
86  86 |       
86  86 |       
08  08 |       
62  62 |       
04  04 |       
52  52 |       
4C  4C |       
1A  1A |       
06  06 |       
98  98 |       
88  88 |       
40  40 |       
C1  C1 |       
0D  0D |       
00  00 |       
C9  C9 |       
06  06 |       
9A  9A |       
1A  1A |       
00  00 |       
60  60 |       
0A  0A |       
91  91 |       
25  25 |       
25  25 |       
4A  4A |       
98  98 |       
81  81 |       
92  92 |       
30  30 |       
4C  4C |       
48  48 |       
D0  D0 |       
C4  C4 |       
54  54 |       
94  94 |       
90  90 |       
00  00 |       
95  95 |       
A1  A1 |       
83  83 |       
49  49 |       
18  18 |       
98  98 |       
39  39 |       
60  60 |       
D2  D2 |       
56  56 |       
D2  D2 |       
28  28 |       
96  96 |       
8C  8C |       
40  40 |       
C9  C9 |       
0A  0A |       
10  10 |       
31  31 |       
03  03 |       
54  54 |       
97  97 |       
36  36 |       
80  80 |       
00  00 |       
43  43 |       
40  40 |       
30  30 |       
00  00 |       
10  10 |       
D0  D0 |       
00  00 |       
0C  0C |       
00  00 |       
00  00 |       
68  68 |       
06  06 |       
90  90 |       
C4  C4 |       
C6  C6 |       
4B  4B |       
01  01 |       
30  30 |       
00  00 |       
13  13 |       
09  09 |       
A4  A4 |       
00  00 |       
C0  C0 |       
10  10 |       
30  30 |       
01  01 |       
A0  A0 |       
62  62 |       
60  60 |       
00  00 |       
0D  0D |       
03  03 |       
4C  4C |       
10  10 |       
D1  D1 |       
31  31 |       
28  28 |       
02  02 |       
09  09 |       
80  80 |       
02  02 |       
A6  A6 |       
34  34 |       
4D  4D |       
31  31 |       
0C  0C |       
54  54 |       
30  30 |       
00  00 |       
10  10 |       
C0  C0 |       
4C  4C |       
01  01 |       
50  50 |       
86  86 |       
91  91 |       
88  88 |       
56  56 |       
86  86 |       
00  00 |       
00  00 |       
24  24 |       
60  60 |       
0D  0D |       
00  00 |       
34  34 |       
C4  C4 |       
00  00 |       
03  03 |       
10  10 |       
00  00 |       
26  26 |       
21  21 |       
82  82 |       
69  69 |       
80  80 |       
00  00 |       
00  00 |       
00  00 |       
0D  0D |       
03  03 |       
4C  4C |       
10  10 |       
C1  C1 |       
0D  0D |       
0C  0C |       
40  40 |       
03  03 |       
01  01 |       
30  30 |       
69  69 |       
89  89 |       
80  80 |       
86  86 |       
08  08 |       
60  60 |       
86  86 |       
84  84 |       
DA  DA |       
01  01 |       
82  82 |       
18  18 |       
21  21 |       
A0  A0 |       
06  06 |       
08  08 |       
60  60 |       
0C  0C |       
4C  4C |       
62  62 |       
1A  1A |       
10  10 |       
D0  D0 |       
00  00 |       
AA  AA |       
7E  7E |       
       | 7E  7E
       | 03  03
       | AB  AB
       | A8  A8
       | 7E  7E
7E  7E |       
03  03 |       
40  40 |       
43  43 |       
02  02 |       
03  03 |       
E8  E8 |       
26  26 |       
02  02 |       
00  00 |       
40  40 |       
8A  8A |       
40  40 |       
26  26 |       
D0  D0 |       
31  31 |       
00  00 |       
00  00 |       
00  00 |       
09  09 |       
2D  2D |       
08  08 |       
2D  2D |       
48  48 |       
50  50 |       
84  84 |       
1A  1A |       
0A  0A |       
14  14 |       
94  94 |       
24  24 |       
34  34 |       
DA  DA |       
B2  B2 |       
44  44 |       
62  62 |       
15  15 |       
A4  A4 |       
8B  8B |       
33  33 |       
98  98 |       
DC  DC |       
E5  E5 |       
93  93 |       
AD  AD |       
71  71 |       
E6  E6 |       
7A  7A |       
0B  0B |       
CD  CD |       
95  95 |       
F4  F4 |       
CF  CF |       
24  24 |       
3D  3D |       
79  79 |       
F1  F1 |       
C3  C3 |       
D7  D7 |       
D3  D3 |       
C0  C0 |       
A3  A3 |       
DB  DB |       
3C  3C |       
24  24 |       
7B  7B |       
D3  D3 |       
E0  E0 |       
A5  A5 |       
FA  FA |       
15  15 |       
F3  F3 |       
C1  C1 |       
EF  EF |       
1E  1E |       
09  09 |       
1E  1E |       
EC  EC |       
F8  F8 |       
8A  8A |       
BD  BD |       
C8  C8 |       
F1  F1 |       
9C  9C |       
7A  7A |       
F3  F3 |       
E5  E5 |       
07  07 |       
A9  A9 |       
5E  5E |       
48  48 |       
7A  7A |       
B5  B5 |       
E3  E3 |       
B3  B3 |       
D8  D8 |       
7D  7D |       
5E  5E |       
32  32 |       
3D  3D |       
95  95 |       
E3  E3 |       
95  95 |       
ED  ED |       
57  57 |       
86  86 |       
CF  CF |       
76  76 |       
BE  BE |       
7D  7D |       
5D  5D |       
9F  9F |       
46  46 |       
FE  FE |       
6C  6C |       
3E  3E |       
9D  9D |       
7C  7C |       
D3  D3 |       
3E  3E |       
99  99 |       
7C  7C |       
D0  D0 |       
9F  9F |       
48  48 |       
FE  FE |       
6A  6A |       
97  97 |       
E8  E8 |       
DF  DF |       
CE  CE |       
A4  A4 |       
FA  FA |       
49  49 |       
F0  F0 |       
35  35 |       
3D  3D |       
A3  A3 |       
C8  C8 |       
A3  A3 |       
D5  D5 |       
3C  3C |       
EA  EA |       
B3  B3 |       
BD  BD |       
72  72 |       
33  33 |       
AD  AD |       
63  63 |       
46  46 |       
AF  AF |       
26  26 |       
6B  6B |       
30  30 |       
D2  D2 |       
8C  8C |       
E8  E8 |       
AA  AA |       
86  86 |       
34  34 |       
D0  D0 |       
34  34 |       
8A  8A |       
53  53 |       
44  44 |       
B1  B1 |       
0D  0D |       
CB  CB |       
18  18 |       
00  00 |       
34  34 |       
00  00 |       
08  08 |       
10  10 |       
C0  C0 |       
1B  1B |       
80  80 |       
B5  B5 |       
2C  2C |       
60  60 |       
0C  0C |       
96  96 |       
0C  0C |       
00  00 |       
10  10 |       
C5  C5 |       
44  44 |       
B0  B0 |       
05  05 |       
48  48 |       
45  45 |       
21  21 |       
0D  0D |       
00  00 |       
91  91 |       
48  48 |       
60  60 |       
D0  D0 |       
31  31 |       
00  00 |       
D0  D0 |       
37  37 |       
2C  2C |       
01  01 |       
0D  0D |       
26  26 |       
00  00 |       
00  00 |       
00  00 |       
00  00 |       
00  00 |       
00  00 |       
0E  0E |       
5A  5A |       
00  00 |       
60  60 |       
80  80 |       
1A  1A |       
06  06 |       
98  98 |       
21  21 |       
80  80 |       
0C  0C |       
40  40 |       
00  00 |       
00  00 |       
C0  C0 |       
4D  4D |       
03  03 |       
9B  9B |       
42  42 |       
00  00 |       
60  60 |       
8A  8A |       
48  48 |       
1A  1A |       
18  18 |       
02  02 |       
01  01 |       
A1  A1 |       
A1  A1 |       
89  89 |       
50  50 |       
4B  4B |       
00  00 |       
00  00 |       
62  62 |       
60  60 |       
00  00 |       
8A  8A |       
42  42 |       
60  60 |       
A3  A3 |       
40  40 |       
00  00 |       
20  20 |       
60  60 |       
98  98 |       
21  21 |       
82  82 |       
00  00 |       
00  00 |       
01  01 |       
08  08 |       
C4  C4 |       
C0  C0 |       
12  12 |       
B4  B4 |       
03  03 |       
48  48 |       
28  28 |       
CE  CE |       
63  63 |       
73  73 |       
96  96 |       
4E  4E |       
A5  A5 |       
CB  CB |       
99  99 |       
DC  DC |       
FC  FC |       
C8  C8 |       
5F  5F |       
55  55 |       
79  79 |       
50  50 |       
7B  7B |       
2B  2B |       
C7  C7 |       
83  83 |       
DA  DA |       
AF  AF |       
9F  9F |       
52  52 |       
FD  FD |       
33  33 |       
F9  F9 |       
7A  7A |       
B3  B3 |       
E8  E8 |       
17  17 |       
CF  CF |       
23  23 |       
E8  E8 |       
9F  9F |       
CE  CE |       
0B  0B |       
F4  F4 |       
0B  0B |       
E7  E7 |       
C8  C8 |       
FA  FA |       
0A  0A |       
F9  F9 |       
D0  D0 |       
FA  FA |       
1C  1C |       
FC  FC |       
22  22 |       
BE  BE |       
84  84 |       
F0  F0 |       
24  24 |       
FA  FA |       
05  05 |       
E0  E0 |       
09  09 |       
EF  EF |       
4F  4F |       
86  86 |       
97  97 |       
DD  DD |       
AF  AF |       
01  01 |       
9F  9F |       
42  42 |       
FE  FE |       
7C  7C |       
4F  4F |       
A1  A1 |       
5E  5E |       
0B  0B |       
3D  3D |       
FB  FB |       
F9  F9 |       
D6  D6 |       
7B  7B |       
C7  C7 |       
8C  8C |       
1E  1E |       
C1  C1 |       
E4  E4 |       
07  07 |       
AC  AC |       
FC  FC |       
8A  8A |       
3D  3D |       
43  43 |       
CB  CB |       
A3  A3 |       
D2  D2 |       
38  38 |       
6C  6C |       
E9  E9 |       
69  69 |       
D8  D8 |       
86  86 |       
09  09 |       
A6  A6 |       
09  09 |       
82  82 |       
1A  1A |       
04  04 |       
C1  C1 |       
30  30 |       
00  00 |       
04  04 |       
C0  C0 |       
13  13 |       
04  04 |       
52  52 |       
10  10 |       
D0  D0 |       
D0  D0 |       
0D  0D |       
00  00 |       
31  31 |       
03  03 |       
40  40 |       
C1  C1 |       
0C  0C |       
69  69 |       
1A  1A |       
1A  1A |       
A1  A1 |       
A0  A0 |       
00  00 |       
06  06 |       
86  86 |       
00  00 |       
98  98 |       
08  08 |       
6C  6C |       
40  40 |       
03  03 |       
96  96 |       
8D  8D |       
00  00 |       
